Attr 4,Attr 4_BIN,Attr 5,Attr 5_BIN,Attr 6,Attr 6_BIN,Attr 7,Attr 7_BIN,Attr 8,Attr 8_BIN,Attr 9,Attr 9_BIN,Attr 10,Attr 10_BIN,Attr 11,Attr 11_BIN,Attr 12,Attr 12_BIN
0.974244009,0.9685250350000001,-1.1746995340000002,-0.7166068190000001,2.7362501160000003,2.7814689489999997,0.62444111,0.650595888,0.892763799,0.8730556300000001,0.7123752309999999,0.7401630975,-0.338848894,-0.2845544625,-0.882581079,-0.865229896,-978.9437064,-1216.25749305
0.98862077,0.9685250350000001,-1.933599473,-2.206961959,2.871972131,2.9565934455000003,-0.8412268759999999,-0.7926073204999999,0.055213468,0.1207072805,0.619654201,0.636355903,0.901168,0.9152952350000001,0.02308325,-0.0193834175,-968.0305014,-1216.25749305
-2.33267475,-2.329859925,5.112126257,5.256412708499999,0.570169278,0.5369392205,-1.408705032,-1.3441155635,-0.835905845,-0.8188674125,-0.720173721,-0.7119884395,0.1680894,0.1207072805,0.890888143,0.8730556300000001,-964.0849157,-1216.25749305
-1.617385101,-1.697562542,7.254924616,7.136930965,9.281998153,9.269458214,0.7688570259999999,0.778448197,0.658718147,0.636355903,0.218926749,0.25526505,-0.728037358,-0.7119884395,-0.596346201,-0.626571191,-956.6726003,-1216.25749305
-1.222697298,-1.2324181865,7.192531952,7.136930965,8.886873666,8.4722462495,0.550034358,0.524027143,-0.00137359,-0.0193834175,0.537394543,0.5186736945,0.899119824,0.9152952350000001,0.08817272599999999,0.1207072805,-941.4870769,-1216.25749305
-1.693860177,-1.697562542,6.0619897210000016,6.0390827045,0.532103577,0.5369392205,0.704933501,0.778448197,0.8863772109999999,0.8730556300000001,0.84642607,0.8209920660000001,-0.0034133540000000004,-0.0193834175,-0.837631639,-0.8188674125,-939.0779708,-1216.25749305
-2.191063256,-2.1328327265,5.315956606,5.256412708499999,0.540688737,0.5369392205,0.22454274,0.25966284,-0.659323605,-0.626571191,-0.203848911,-0.1459680645,0.722816857,0.7401630975,0.8497086770000001,0.8730556300000001,-938.6669916,-1216.25749305
-0.626210162,-0.596084293,8.080790506,7.992001471,9.158871549,9.0515406715,0.214686853,0.25966284,-0.50353961,-0.5263565295,-0.012308011,-0.0193834175,0.884794118,0.8730556300000001,0.641066754,0.636355903,-932.6264145,-1216.25749305
-1.729245898,-1.697562542,8.001899868999999,7.992001471,9.192892197,9.269458214,1.119280831,1.114837687,0.597465624,0.636355903,0.001007267,-0.0193834175,-0.802964007,-0.8188674125,-0.493398623,-0.5263565295,-928.5594771,-1216.25749305
0.781006865,0.7740598139999999,-2.223313137,-2.206961959,2.605760499,2.5782936835,-0.716945891,-0.7926073204999999,-0.157060173,-0.1459680645,-0.6421424929999999,-0.626571191,-0.723662398,-0.7119884395,0.258793389,0.25526505,-916.6972066,-1216.25749305
0.828173102,0.872301524,4.122265711,4.046408583,2.216573337,2.1611970315000004,1.147645843,1.114837687,0.884805465,0.8730556300000001,0.899119824,0.9152952350000001,0.08817272599999999,0.1207072805,-0.807597694,-0.8188674125,-916.6827463,-1216.25749305
0.793832867,0.7740598139999999,-1.381111514,-1.2919021725,3.506411044,3.5357750595,1.090734357,1.114837687,0.748317901,0.7401630975,0.199817385,0.25526505,-0.7716228159999999,-0.774336711,-0.6228023220000001,-0.626571191,-908.7761862,-1216.25749305
-2.433662703,-2.545021787,6.177565526,6.3970550685,0.533662194,0.5369392205,0.419211302,0.38779186649999997,-0.07897035,-0.0193834175,-0.6459189329999999,-0.626571191,-0.7780116420000001,-0.774336711,0.237343404,0.25526505,-907.7411319,-1216.25749305
-1.929401947,-1.9316902544999999,5.5439544289999985,5.601061289,0.508914956,0.5369392205,-1.070349274,-1.1332763694999999,-0.596346201,-0.626571191,-0.138741534,-0.1459680645,0.8234106390000001,0.8209920660000001,0.7305283379999999,0.7401630975,-906.1507935,-1216.25749305
-2.504142415,-2.545021787,6.265315751,6.3970550685,0.487967771,0.5369392205,-0.183753307,-0.1297766525,0.270628839,0.25526505,0.7969716990000001,0.8209920660000001,0.8332276009999999,0.8209920660000001,-0.152126904,-0.1459680645,-898.5037880000001,-1216.25749305
1.237717517,1.19765733,4.649561807,4.8323275485,1.758401513,1.78451855,-0.449064531,-0.45337673650000004,-0.267372861,-0.2845544625,-0.682292537,-0.7119884395,-0.705885925,-0.7119884395,0.257399621,0.25526505,-898.0956094000002,-1216.25749305
-1.28058042,-1.2324181865,7.553916401,7.5849543210000006,8.96494149,9.0515406715,-0.187650552,-0.1297766525,-0.538214039,-0.5263565295,-0.03690882,-0.0193834175,0.851777366,0.8730556300000001,0.670519886,0.636355903,-891.7764204,-1216.25749305
1.94125155,1.6996970130000002,3.919585575,3.5056694654999996,1.738020576,1.78451855,0.548477516,0.524027143,0.7925863940000001,0.8209920660000001,0.953391077,0.964638973,0.29414276,0.25526505,-0.717461311,-0.7119884395,-890.3654075,-1216.25749305
-2.290298293,-2.329859925,6.03649865,6.0390827045,1.109482694,1.088897592,-1.4167066940000002,-1.3441155635,-0.81104479,-0.8188674125,-0.34860973700000003,-0.2845544625,0.628528447,0.636355903,0.864415915,0.8730556300000001,-890.0828819,-1216.25749305
-1.583905451,-1.697562542,7.430750382,7.136930965,9.307242465,9.269458214,0.006396663,0.0020649265000000014,0.005542777,-0.0193834175,-0.490399516,-0.5263565295,-0.83582602,-0.8188674125,0.041890205,-0.0193834175,-878.9572993999999,-1216.25749305
-2.003828131,-1.9316902544999999,4.893044602,4.8323275485,0.175840623,-0.153626997,0.866842993,0.9343422325,0.5005362879999999,0.5186736945,-0.080630718,-0.0193834175,-0.857162525,-0.865229896,-0.374902933,-0.4196767410000001,-872.9035488,-1216.25749305
-2.585341799,-2.545021787,6.175632669,6.3970550685,0.845723331,0.7389967385,1.551843536,1.938283862,0.561184942,0.5186736945,0.851777366,0.8730556300000001,0.670519886,0.636355903,-0.391228322,-0.4196767410000001,-869.002066,-1216.25749305
0.401153489,0.09506538249999996,4.849600067,4.8323275485,1.779487848,1.78451855,0.406240248,0.38779186649999997,0.35018632200000005,0.38861314550000003,0.8138373040000001,0.8209920660000001,0.764110593,0.7401630975,-0.310689574,-0.2845544625,-858.4353699,-1216.25749305
-2.270298833,-2.329859925,5.684850234,5.601061289,0.572517807,0.5369392205,-1.393372235,-1.3441155635,-0.857162525,-0.865229896,-0.7451951659999999,-0.7119884395,0.14263773,0.1207072805,0.931680345,0.9152952350000001,-849.6592312000001,-1216.25749305
1.048767328,1.0727400155,-1.430957171,-1.5037726915,2.981465731,2.9565934455000003,-1.37193258,-1.3441155635,-0.3891212670000001,-0.4196767410000001,0.055879236,0.1207072805,0.926527882,0.9152952350000001,0.584605432,0.636355903,-841.3074757000003,-1216.25749305
-0.985348699,-1.0233691440000001,7.576638605,7.5849543210000006,9.341752628,9.269458214,0.8054430929999999,0.778448197,0.416432487,0.38861314550000003,0.849397738,0.8209920660000001,0.666333324,0.636355903,-0.344173416,-0.2845544625,-839.4674794,-1216.25749305
-1.013040675,-1.0233691440000001,8.458264032,8.503508419,9.626866089,9.4955298395,1.230417116,1.377305671,0.504226617,0.5186736945,-0.101113386,-0.1459680645,-0.828607399,-0.8188674125,-0.3629653,-0.4196767410000001,-833.4176258,-1216.25749305
1.303929773,1.3516597525,-1.246487477,-1.2919021725,2.750891321,2.7814689489999997,0.884298204,0.9343422325,0.771429437,0.7401630975,0.313617117,0.25526505,-0.668831206,-0.626571191,-0.665458057,-0.626571191,-833.2737847,-1216.25749305
0.468076079,0.5100905965,4.691546011000001,4.8323275485,1.586018159,1.5050163565,-0.135790846,-0.1297766525,-0.433786443,-0.4196767410000001,0.11690168,0.1207072805,0.955290607,0.964638973,0.5153848329999999,0.5186736945,-831.1696499,-1216.25749305
0.783859231,0.7740598139999999,5.225354007,5.256412708499999,1.631261192,1.5050163565,-1.5694610130000002,-2.0447290655000003,-0.796435155,-0.774336711,-0.364067267,-0.4196767410000001,0.696681876,0.7401630975,0.84642607,0.8209920660000001,-827.7842350999998,-1216.25749305
-1.311860675,-1.2324181865,7.931482787,7.992001471,9.313318973,9.269458214,0.87554873,0.9343422325,0.8914591340000001,0.8730556300000001,0.983463519,0.964638973,0.218474163,0.25526505,-0.7737589690000001,-0.774336711,-825.4352529,-1216.25749305
0.601608944,0.659221447,-1.753103136,-1.729824613,3.108294815,3.142007735,-0.194075026,-0.1297766525,-0.658594775,-0.626571191,-0.26236505,-0.2845544625,0.7969716990000001,0.8209920660000001,0.8332276009999999,0.8209920660000001,-822.1392860000002,-1216.25749305
-0.623743935,-0.596084293,7.459351921,7.136930965,9.009278128,9.0515406715,-0.5572269320000001,-0.45337673650000004,0.992858453,0.964638973,0.80385563,0.8209920660000001,-0.268387575,-0.2845544625,-0.8393287290000001,-0.865229896,-816.9795655,-1216.25749305
-0.67772903,-0.596084293,8.830836661000001,8.503508419,9.951643022999999,10.0364473975,0.402438981,0.38779186649999997,0.196262061,0.25526505,-0.394088221,-0.4196767410000001,-0.883993342,-0.865229896,-0.062665511,-0.0193834175,-813.4448202000002,-1216.25749305
1.084231821,1.0727400155,4.117049109,4.046408583,1.488505076,1.5050163565,0.080150708,0.127250751,0.1680894,0.1207072805,0.713351895,0.7401630975,0.838218887,0.8209920660000001,-0.051566705,-0.0193834175,-804.9731735,-1216.25749305
0.980571959,0.9685250350000001,-1.403810983,-1.2919021725,2.981582449,2.9565934455000003,-1.145587477,-1.1332763694999999,-0.085854012,-0.1459680645,-0.609163097,-0.626571191,-0.7164275920000001,-0.7119884395,0.249778982,0.25526505,-803.8275921000002,-1216.25749305
1.347225782,1.3516597525,-1.596289572,-1.5037726915,2.713870445,2.7814689489999997,-1.31434302,-1.3441155635,-0.877234878,-0.865229896,-0.7164275920000001,-0.7119884395,0.249778982,0.25526505,0.924438099,0.9152952350000001,-803.5506378,-1216.25749305
1.296389258,1.3516597525,4.18014155,4.2792331245,1.961880857,1.986228804,0.55952629,0.524027143,0.468553394,0.5186736945,-0.064926871,-0.0193834175,-0.856340551,-0.865229896,-0.416926432,-0.4196767410000001,-803.2541659,-1216.25749305
-1.89878455,-1.9316902544999999,7.781531035,7.783000973,9.039617791,9.0515406715,1.47705449,1.377305671,0.846018706,0.8209920660000001,0.504226617,0.5186736945,-0.564700454,-0.5263565295,-0.794254737,-0.774336711,-802.6534637999998,-1216.25749305
1.274030706,1.3516597525,-1.364822381,-1.2919021725,3.117103223,3.142007735,-0.606985597,-0.6322055314999999,0.388845076,0.38861314550000003,-0.149719761,-0.1459680645,-0.867899382,-0.865229896,-0.30649685,-0.2845544625,-801.2316221,-1216.25749305
-2.382831016,-2.329859925,5.940396265,5.8351922375,-0.086840952,-0.153626997,1.305332073,1.377305671,0.864415915,0.8730556300000001,0.485735997,0.5186736945,-0.526171638,-0.5263565295,-0.799104017,-0.774336711,-801.0313847,-723.07214965
0.7136846090000001,0.659221447,3.169965525,3.5056694654999996,2.90198393,2.9565934455000003,-0.841600201,-0.7926073204999999,-0.723662398,-0.7119884395,-0.331357273,-0.2845544625,0.714290868,0.7401630975,0.852189787,0.8730556300000001,-795.7544457,-723.07214965
-1.496688854,-1.442827357,8.529288886,8.503508419,8.833939437,8.4722462495,-1.012090528,-0.971430646,-0.8215412459999999,-0.8188674125,-0.677524922,-0.7119884395,0.342664436,0.38861314550000003,0.901901451,0.9152952350000001,-795.2951686000001,-723.07214965
1.173766789,1.19765733,4.257345752,4.2792331245,1.242993734,1.088897592,-0.823367975,-0.7926073204999999,-0.447133295,-0.4196767410000001,-0.7522587070000001,-0.774336711,-0.471926993,-0.4196767410000001,0.5513570879999999,0.5186736945,-789.4388533,-723.07214965
0.928948132,0.9685250350000001,-0.965085807,-0.7166068190000001,2.97645857,2.9565934455000003,-0.606461725,-0.6322055314999999,-0.78132267,-0.774336711,-0.413792995,-0.4196767410000001,0.692349717,0.7401630975,0.924580621,0.9152952350000001,-787.6468292999998,-723.07214965
-1.086697366,-1.0233691440000001,8.610145001,8.503508419,8.692492997999999,8.4722462495,-1.734602185,-2.0447290655000003,-0.661286965,-0.626571191,-0.8215412459999999,-0.8188674125,-0.153849866,-0.1459680645,0.764524013,0.7401630975,-786.1031244,-723.07214965
-0.945268443,-1.0233691440000001,7.831437427000001,7.783000973,9.768457984,10.0364473975,-0.745870516,-0.7926073204999999,0.199817385,0.25526505,-0.273307756,-0.2845544625,-0.835432761,-0.8188674125,-0.14957999,-0.1459680645,-785.8132477,-723.07214965
-2.556532689,-2.545021787,6.24039584,6.3970550685,1.154019851,1.088897592,0.677927959,0.650595888,0.639826048,0.636355903,0.8836940040000001,0.8730556300000001,0.514321224,0.5186736945,-0.481448338,-0.5263565295,-775.3697911,-723.07214965
0.987896325,0.9685250350000001,-0.971245887,-0.7166068190000001,3.723506323,3.5357750595,1.67537138,1.938283862,0.319574721,0.38861314550000003,-0.267372861,-0.2845544625,-0.8779498729999999,-0.865229896,-0.232438482,-0.2845544625,-770.6326847999999,-723.07214965
-1.985962762,-1.9316902544999999,5.598621643,5.601061289,0.468885296,0.5369392205,1.461995185,1.377305671,0.5825024089999999,0.636355903,0.911608822,0.9152952350000001,0.566529784,0.5186736945,-0.4496740970000001,-0.4196767410000001,-768.3581052999998,-723.07214965
0.502717822,0.5100905965,3.240118432,3.5056694654999996,2.297795331,2.351905005,-0.459418203,-0.45337673650000004,-0.681395564,-0.7119884395,-0.8363833420000001,-0.8188674125,-0.337733908,-0.2845544625,0.74878414,0.7401630975,-760.9645542999998,-723.07214965
-1.163220956,-1.2324181865,8.454272614,8.503508419,9.249140197000001,9.269458214,-0.235322909,-0.273639385,-0.120789591,-0.1459680645,-0.60607344,-0.626571191,-0.796435155,-0.774336711,0.149256726,0.1207072805,-759.5478666,-723.07214965
0.8193144790000001,0.7740598139999999,3.085330106,3.5056694654999996,2.2725922780000003,2.351905005,-0.651378055,-0.6322055314999999,-0.6358122820000001,-0.626571191,-0.8506406740000001,-0.865229896,-0.21929931,-0.2845544625,0.800683424,0.8209920660000001,-758.9915607,-723.07214965
0.778942125,0.7740598139999999,4.086642737,4.046408583,2.22168754,2.1611970315000004,-0.75190522,-0.7926073204999999,-0.762799515,-0.774336711,-0.883993342,-0.865229896,-0.062665511,-0.0193834175,0.8552679059999999,0.8730556300000001,-756.9969675,-723.07214965
0.8149993000000001,0.7740598139999999,4.792765356,4.8323275485,2.138577513,2.1611970315000004,-1.151231635,-1.1332763694999999,-0.293412318,-0.2845544625,-0.717461311,-0.7119884395,-0.651299459,-0.626571191,0.357373483,0.38861314550000003,-754.71695,-723.07214965
-1.147323202,-1.0233691440000001,7.679140817,7.5849543210000006,9.757195261,10.0364473975,-0.7251127140000001,-0.7926073204999999,-0.609163097,-0.626571191,-0.877234878,-0.865229896,-0.368811664,-0.4196767410000001,0.690344671,0.636355903,-748.7133394,-723.07214965
0.5027489829999999,0.5100905965,-1.687397897,-1.729824613,2.597849271,2.5782936835,-1.027619582,-0.971430646,-0.878985995,-0.865229896,-0.560624302,-0.5263565295,0.465255144,0.5186736945,0.896109956,0.8730556300000001,-743.6316495,-723.07214965
0.630578572,0.659221447,-0.854135317,-0.7166068190000001,2.576847922,2.5782936835,0.748574058,0.778448197,0.768835672,0.7401630975,0.365114314,0.38861314550000003,-0.6344480060000001,-0.626571191,-0.643310836,-0.626571191,-740.0596803999998,-723.07214965
0.737343651,0.7740598139999999,4.2086186360000015,4.2792331245,1.485643158,1.5050163565,-0.7927015629999999,-0.7926073204999999,-0.669280627,-0.626571191,-0.169337832,-0.1459680645,0.787281008,0.7401630975,0.7864358920000001,0.7401630975,-739.5989475,-723.07214965
0.978255639,0.9685250350000001,-1.310594579,-1.2919021725,2.190651209,2.1611970315000004,1.6969122980000002,1.938283862,0.346890064,0.38861314550000003,0.801832173,0.8209920660000001,0.821439535,0.8209920660000001,-0.200100529,-0.1459680645,-729.5634471,-723.07214965
0.078141419,0.09506538249999996,4.529390741,4.5104038724999995,1.541446602,1.5050163565,1.184561937,1.114837687,0.365114314,0.38861314550000003,-0.190913081,-0.1459680645,-0.832503675,-0.8188674125,-0.239286185,-0.2845544625,-729.141963,-723.07214965
-2.338676446,-2.329859925,6.3478827760000005,6.3970550685,0.8170769920000001,0.7389967385,-0.644356756,-0.6322055314999999,-0.012308011,-0.0193834175,0.547205187,0.5186736945,0.91564158,0.9152952350000001,0.088620394,0.1207072805,-726.9748517,-723.07214965
-1.178383738,-1.2324181865,7.174338559,7.136930965,9.699625937999999,10.0364473975,-1.166586038,-1.1332763694999999,-0.48943707,-0.5263565295,-0.015338507,-0.0193834175,0.931062222,0.9152952350000001,0.586118527,0.636355903,-724.9384104,-723.07214965
1.67181915,1.6996970130000002,4.701545084,4.8323275485,2.582922272,2.5782936835,-0.06871706799999999,-0.1297766525,-0.294551345,-0.2845544625,-0.70514851,-0.7119884395,-0.670534204,-0.626571191,0.430556132,0.38861314550000003,-724.5780702999998,-723.07214965
-0.688830938,-0.596084293,7.676295176,7.5849543210000006,9.586286762,9.4955298395,0.441149569,0.38779186649999997,0.811616875,0.8209920660000001,0.433651967,0.38861314550000003,-0.609163097,-0.626571191,-0.7164275920000001,-0.7119884395,-724.1723329,-723.07214965
-1.433464476,-1.442827357,8.014269678,7.992001471,9.315543208,9.269458214,-1.074835637,-1.1332763694999999,-0.82836396,-0.8188674125,-0.77109539,-0.774336711,0.004014035,-0.0193834175,0.917882784,0.9152952350000001,-716.0052186,-723.07214965
-1.005058771,-1.0233691440000001,7.499607037,7.5849543210000006,8.725957172000001,8.4722462495,-0.274144627,-0.273639385,-0.804968508,-0.8188674125,-0.654215116,-0.626571191,0.36394379,0.38861314550000003,0.955597125,0.964638973,-700.9124736,-723.07214965
-1.17237473,-1.2324181865,8.516488077,8.503508419,9.300308902000001,9.269458214,-0.971667855,-0.971430646,-0.497591265,-0.5263565295,-0.828137995,-0.8188674125,-0.426178082,-0.4196767410000001,0.5796446670000001,0.5186736945,-698.8639067,-723.07214965
0.538703289,0.5100905965,-1.001915866,-0.7166068190000001,2.574293306,2.5782936835,-0.857117406,-0.7926073204999999,-0.299614266,-0.2845544625,0.301490747,0.25526505,0.92920363,0.9152952350000001,0.373859681,0.38861314550000003,-697.9613307,-723.07214965
-0.889756405,-0.596084293,7.838507015,7.783000973,9.628001085,10.0364473975,-0.207635214,-0.273639385,0.035563456,-0.0193834175,-0.541450112,-0.5263565295,-0.800103186,-0.8188674125,0.039328487,-0.0193834175,-697.3823332999998,-723.07214965
-2.230517524,-2.329859925,5.3501585060000005,5.256412708499999,0.42040491,0.328933366,0.8906583379999999,0.9343422325,0.884424717,0.8730556300000001,0.618976037,0.636355903,-0.410414803,-0.4196767410000001,-0.8628344309999999,-0.865229896,-694.7484482000001,-723.07214965
-2.2520283,-2.329859925,6.075366157,6.0390827045,0.927207614,1.088897592,-0.595896925,-0.6322055314999999,-0.3629653,-0.4196767410000001,0.196661128,0.25526505,0.973865841,0.964638973,0.554988823,0.5186736945,-686.6024248,-723.07214965
0.581454451,0.5100905965,-1.889824062,-2.206961959,3.00758315,2.9565934455000003,-0.573580278,-0.6322055314999999,-0.394088221,-0.4196767410000001,-0.762799515,-0.774336711,-0.593355279,-0.626571191,0.401214457,0.38861314550000003,-685.4814283,-723.07214965
1.10219696,1.0727400155,4.632421612,4.5104038724999995,2.05738458,1.986228804,-0.04735236,0.0020649265000000014,-0.593355279,-0.626571191,-0.062665511,-0.0193834175,0.8552679059999999,0.8730556300000001,0.677668446,0.636355903,-683.3857813999998,-723.07214965
0.684667692,0.659221447,-1.268881904,-1.2919021725,3.322619235,3.5357750595,0.431800442,0.38779186649999997,0.919650511,0.9152952350000001,0.84790137,0.8209920660000001,-0.16453774,-0.1459680645,-0.882433888,-0.865229896,-681.1680377,-723.07214965
-0.874583875,-0.596084293,7.278857907999999,7.136930965,9.620857747,9.4955298395,0.931600457,0.9343422325,0.849397738,0.8209920660000001,0.973976129,0.964638973,0.228931831,0.25526505,-0.721837675,-0.7119884395,-677.7060253999998,-723.07214965
0.188820203,0.09506538249999996,4.0397647989999985,4.046408583,2.125595103,2.1611970315000004,-0.023364552,0.0020649265000000014,-0.667009416,-0.626571191,-0.804968508,-0.8188674125,-0.187790448,-0.1459680645,0.794904822,0.8209920660000001,-676.4705708,-723.07214965
0.855348978,0.872301524,3.884366141,3.5056694654999996,1.487260347,1.5050163565,-1.6422644380000002,-2.0447290655000003,-0.458508779,-0.4196767410000001,-0.82836396,-0.8188674125,-0.479446403,-0.5263565295,0.531840031,0.5186736945,-665.5520828,-723.07214965
0.539115771,0.5100905965,-2.311996817,-2.206961959,3.551810472,3.5357750595,0.478636306,0.524027143,0.78541635,0.7401630975,0.319574721,0.38861314550000003,-0.682292537,-0.7119884395,-0.705885925,-0.7119884395,-663.4945496,-723.07214965
0.78970244,0.7740598139999999,3.926008825,3.5056694654999996,1.891247644,1.986228804,0.499686554,0.524027143,0.387526475,0.38861314550000003,-0.157060173,-0.1459680645,-0.890083782,-0.865229896,-0.331357273,-0.2845544625,-661.2812266,-723.07214965
-2.745468714,-2.9660261955,6.305632564,6.3970550685,-0.34416834700000004,-0.153626997,1.020387768,1.114837687,0.987962162,0.964638973,0.768835672,0.7401630975,-0.190913081,-0.1459680645,-0.832503675,-0.8188674125,-656.5012052,-723.07214965
0.75441803,0.7740598139999999,-1.304518941,-1.2919021725,3.274871816,3.5357750595,0.619049108,0.650595888,0.979248374,0.964638973,0.8440228759999999,0.8209920660000001,-0.157060173,-0.1459680645,-0.890083782,-0.865229896,-656.3635548999998,-723.07214965
1.323855473,1.3516597525,4.41453609,4.5104038724999995,1.666825693,1.5050163565,-0.128318875,-0.1297766525,0.36394379,0.38861314550000003,0.794904822,0.8209920660000001,0.7551264209999999,0.7401630975,-0.195378017,-0.1459680645,-655.1128472999999,-723.07214965
0.370576723,0.09506538249999996,-1.310500725,-1.2919021725,2.88383602,2.9565934455000003,0.096654343,0.127250751,-0.331357273,-0.2845544625,0.258793389,0.25526505,0.956221799,0.964638973,0.388845076,0.38861314550000003,-654.2952666,-723.07214965
-0.8839975059999999,-0.596084293,7.823517567000001,7.783000973,9.225986896,9.269458214,0.72847153,0.778448197,0.89781337,0.9152952350000001,0.878488508,0.8730556300000001,-0.06636609,-0.0193834175,-0.852293339,-0.865229896,-651.1865096,-723.07214965
-0.849551918,-0.596084293,7.775953555,7.783000973,9.311656892,9.269458214,-1.981375454,-2.0447290655000003,-0.7737589690000001,-0.774336711,-0.79093403,-0.774336711,-0.078535252,-0.0193834175,0.808821198,0.8209920660000001,-650.7089857000002,-723.07214965
-2.232680519,-2.329859925,5.467307039,5.256412708499999,0.317155795,0.328933366,-0.666457422,-0.6322055314999999,-0.38551965,-0.4196767410000001,-0.7502750570000001,-0.774336711,-0.564582685,-0.5263565295,0.51648827,0.5186736945,-647.885857,-723.07214965
-2.95597536,-2.9660261955,6.236943588,6.3970550685,0.560280436,0.5369392205,-0.508811067,-0.45337673650000004,0.212041185,0.25526505,-0.36476629,-0.4196767410000001,-0.837272977,-0.8188674125,-0.07480221299999999,-0.0193834175,-647.7392219999998,-723.07214965
1.255652938,1.19765733,4.305295683,4.2792331245,2.428006871,2.351905005,0.7465143940000001,0.778448197,-0.141067588,-0.1459680645,-0.6754900709999999,-0.7119884395,-0.764465994,-0.774336711,0.232417927,0.25526505,-646.8106586,-723.07214965
0.6835555940000001,0.659221447,-1.51674193,-1.5037726915,3.379555874,3.5357750595,-0.080900933,-0.1297766525,0.314336338,0.25526505,0.7764236090000001,0.7401630975,0.8375020479999999,0.8209920660000001,-0.167317103,-0.1459680645,-645.1129146000002,-723.07214965
0.993978664,0.9685250350000001,-1.411255811,-1.5037726915,3.08303059,3.142007735,1.295392607,1.377305671,0.8062551729999999,0.8209920660000001,0.981684086,0.964638973,0.230481081,0.25526505,-0.6748586320000001,-0.7119884395,-639.8113,-581.91174065
0.914266041,0.872301524,4.549419076,4.5104038724999995,2.42415019,2.351905005,0.12702071199999998,0.127250751,0.368100713,0.38861314550000003,0.851963824,0.8730556300000001,0.771429437,0.7401630975,-0.224728141,-0.2845544625,-638.7713277,-581.91174065
0.912440703,0.872301524,4.250306704,4.2792331245,2.486365044,2.5782936835,0.680352752,0.650595888,0.979274264,0.964638973,0.858170013,0.8730556300000001,0.017243569,-0.0193834175,-0.837194619,-0.8188674125,-637.2620552999998,-581.91174065
-1.356011686,-1.442827357,8.165608908,8.503508419,9.153925942,9.0515406715,0.496001387,0.524027143,0.929875585,0.9152952350000001,0.88570813,0.8730556300000001,0.16585971800000002,0.1207072805,-0.756934313,-0.774336711,-628.0839521,-581.91174065
1.336600673,1.3516597525,4.490052303,4.5104038724999995,1.4407700469999998,1.5050163565,-1.13006459,-1.1332763694999999,-0.873764845,-0.865229896,-0.7872234840000001,-0.774336711,0.133842608,0.1207072805,0.934184518,0.9152952350000001,-626.5556333,-581.91174065
