Attr 4,Attr 4_ClampedValues,Attr 4_ClampedNormalizedValues,Attr 5,Attr 5_ClampedValues,Attr 5_ClampedNormalizedValues,Attr 6,Attr 6_ClampedValues,Attr 6_ClampedNormalizedValues,Attr 7,Attr 7_ClampedValues,Attr 7_ClampedNormalizedValues,Attr 8,Attr 8_ClampedValues,Attr 8_ClampedNormalizedValues,Attr 9,Attr 9_ClampedValues,Attr 9_ClampedNormalizedValues,Attr 10,Attr 10_ClampedValues,Attr 10_ClampedNormalizedValues,Attr 11,Attr 11_ClampedValues,Attr 11_ClampedNormalizedValues,Attr 12,Attr 12_ClampedValues,Attr 12_ClampedNormalizedValues
-0.6424446027290209,-0.6424446027290209,-0.6424446027290209,0.5050893691557723,0.5050893691557723,0.5050893691557723,-0.7859483966918749,-0.7859483966918749,-0.7859483966918749,-0.2666789333319366,-0.2666789333319366,-0.2666789333319366,-0.9887822700088436,-0.9887822700088436,-0.9887822700088436,-0.8641157314982499,-0.8641157314982499,-0.8641157314982499,0.19203922770898485,0.19203922770898485,0.19203922770898485,0.8995209401316944,0.8995209401316944,0.8995209401316944,-0.07611290830759454,-0.07611290830759454,-0.07611290830759454
0.3787660150667449,0.3787660150667449,0.3787660150667449,-0.8412528744977475,-0.8412528744977475,-0.8412528744977475,-0.42144348058675507,-0.42144348058675507,-0.42144348058675507,-0.570835422621095,-0.570835422621095,-0.570835422621095,-0.9886288639137039,-0.9886288639137039,-0.9886288639137039,-0.8165990302342958,-0.8165990302342958,-0.8165990302342958,0.22258271953573172,0.22258271953573172,0.22258271953573172,0.9201321244148617,0.9201321244148617,0.9201321244148617,-0.37661963376447494,-0.37661963376447494,-0.37661963376447494
0.8228025330715569,0.8228025330715569,0.8228025330715569,0.15102210251141734,0.15102210251141734,0.15102210251141734,-0.5311674749866045,-0.5311674749866045,-0.5311674749866045,-0.15700763960947273,-0.15700763960947273,-0.15700763960947273,-0.9863632918188134,-0.9863632918188134,-0.9863632918188134,-0.655113433348933,-0.655113433348933,-0.655113433348933,0.43259134543829547,0.43259134543829547,0.43259134543829547,0.9350107463513933,0.9350107463513933,0.9350107463513933,0.018755081315766864,0.018755081315766864,0.018755081315766864
0.7233181687664727,0.7233181687664727,0.7233181687664727,0.2398854818458549,0.2398854818458549,0.2398854818458549,-0.5355586036117024,-0.5355586036117024,-0.5355586036117024,-0.515382433004316,-0.515382433004316,-0.515382433004316,-0.9856818770668813,-0.9856818770668813,-0.9856818770668813,-0.7442207320517205,-0.7442207320517205,-0.7442207320517205,0.32442417982809646,0.32442417982809646,0.32442417982809646,1.0,1.0,1.0,0.04863542734812021,0.04863542734812021,0.04863542734812021
0.43858294438336287,0.43858294438336287,0.43858294438336287,-0.8474927100185328,-0.8474927100185328,-0.8474927100185328,-0.4184338409202625,-0.4184338409202625,-0.4184338409202625,-0.35914261442513196,-0.35914261442513196,-0.35914261442513196,-0.9854446690371748,-0.9854446690371748,-0.9854446690371748,-0.6481543649200506,-0.6481543649200506,-0.6481543649200506,0.4387200861743117,0.4387200861743117,0.4387200861743117,0.8951919349083437,0.8951919349083437,0.8951919349083437,-0.5515996627182753,-0.5515996627182753,-0.5515996627182753
-0.12231953024519082,-0.12231953024519082,-0.12231953024519082,0.83957833343698,0.83957833343698,0.83957833343698,0.8400726313480724,0.8400726313480724,0.8400726313480724,-0.43141393820693785,-0.43141393820693785,-0.43141393820693785,-0.9843469430476272,-0.9843469430476272,-0.9843469430476272,-0.802052707828464,-0.802052707828464,-0.802052707828464,0.21850624102085625,0.21850624102085625,0.21850624102085625,0.9832734563589682,0.9832734563589682,0.9832734563589682,0.15102112104282073,0.15102112104282073,0.15102112104282073
0.7617304997547372,0.7617304997547372,0.7617304997547372,-0.8315698480575737,-0.8315698480575737,-0.8315698480575737,-0.3967228243205829,-0.3967228243205829,-0.3967228243205829,-0.47508580131191425,-0.47508580131191425,-0.47508580131191425,-0.9835894370841437,-0.9835894370841437,-0.9835894370841437,-0.8132211434364863,-0.8132211434364863,-0.8132211434364863,0.21043250695550553,0.21043250695550553,0.21043250695550553,0.9252043647252166,0.9252043647252166,0.9252043647252166,-0.5961163166068189,-0.5961163166068189,-0.5961163166068189
0.5580252330511544,0.5580252330511544,0.5580252330511544,-0.8668473213318886,-0.8668473213318886,-0.8668473213318886,-0.3021084358256818,-0.3021084358256818,-0.3021084358256818,-0.5030148238588736,-0.5030148238588736,-0.5030148238588736,-0.9827477488412785,-0.9827477488412785,-0.9827477488412785,-0.8979856608055403,-0.8979856608055403,-0.8979856608055403,0.10393356866527803,0.10393356866527803,0.10393356866527803,0.8848805168165179,0.8848805168165179,0.8848805168165179,-0.2632667610343217,-0.2632667610343217,-0.2632667610343217
-0.6598142602625938,-0.6598142602625938,-0.6598142602625938,0.43902520418326274,0.43902520418326274,0.43902520418326274,-0.754359045905832,-0.754359045905832,-0.754359045905832,-0.38151776975312657,-0.38151776975312657,-0.38151776975312657,-0.9821357634396287,-0.9821357634396287,-0.9821357634396287,-0.6555867994871443,-0.6555867994871443,-0.6555867994871443,0.4644493608585085,0.4644493608585085,0.4644493608585085,0.946917328477769,0.946917328477769,0.946917328477769,-0.12293342002791474,-0.12293342002791474,-0.12293342002791474
0.7576646947462748,0.7576646947462748,0.7576646947462748,0.23213076901369334,0.23213076901369334,0.23213076901369334,-0.6349578198916219,-0.6349578198916219,-0.6349578198916219,-0.40056859895926655,-0.40056859895926655,-0.40056859895926655,-0.97991308873068,-0.97991308873068,-0.97991308873068,-0.8882262978503469,-0.8882262978503469,-0.8882262978503469,0.08760298410617007,0.08760298410617007,0.08760298410617007,0.9355302698226085,0.9355302698226085,0.9355302698226085,-0.46461834611575636,-0.46461834611575636,-0.46461834611575636
-0.12601136768476606,-0.12601136768476606,-0.12601136768476606,0.83600240219952,0.83600240219952,0.83600240219952,0.7855512509523013,0.7855512509523013,0.7855512509523013,0.074332322458178,0.074332322458178,0.074332322458178,-0.978548371275674,-0.978548371275674,-0.978548371275674,-0.752721964153851,-0.752721964153851,-0.752721964153851,0.3076071564993834,0.3076071564993834,0.3076071564993834,0.9053282333479813,0.9053282333479813,0.9053282333479813,0.7224603600491526,0.7224603600491526,0.7224603600491526
0.41346166479271473,0.41346166479271473,0.41346166479271473,0.146337921105115,0.146337921105115,0.146337921105115,-0.36942063659726165,-0.36942063659726165,-0.36942063659726165,-0.3362104823405776,-0.3362104823405776,-0.3362104823405776,-0.9756461422200715,-0.9756461422200715,-0.9756461422200715,-0.8510849698177532,-0.8510849698177532,-0.8510849698177532,0.17037860533591065,0.17037860533591065,0.17037860533591065,0.947984785800575,0.947984785800575,0.947984785800575,0.15145233831197258,0.15145233831197258,0.15145233831197258
-0.6546122536884421,-0.6546122536884421,-0.6546122536884421,0.36583942898207567,0.36583942898207567,0.36583942898207567,-0.9141536218167334,-0.9141536218167334,-0.9141536218167334,-0.5679306758376745,-0.5679306758376745,-0.5679306758376745,-0.9736988869515177,-0.9736988869515177,-0.9736988869515177,-0.8626613766233284,-0.8626613766233284,-0.8626613766233284,0.12105457119810104,0.12105457119810104,0.12105457119810104,0.896996627617078,0.896996627617078,0.896996627617078,0.033652369876410404,0.033652369876410404,0.033652369876410404
0.6263725271426122,0.6263725271426122,0.6263725271426122,-0.8452952732500643,-0.8452952732500643,-0.8452952732500643,-0.2857499755550996,-0.2857499755550996,-0.2857499755550996,-0.4680985231616235,-0.4680985231616235,-0.4680985231616235,-0.9733557714313619,-0.9733557714313619,-0.9733557714313619,-0.7632709939282368,-0.7632709939282368,-0.7632709939282368,0.35560958139993426,0.35560958139993426,0.35560958139993426,0.9261942454787262,0.9261942454787262,0.9261942454787262,-0.09459546442154554,-0.09459546442154554,-0.09459546442154554
0.6414711782540807,0.6414711782540807,0.6414711782540807,-0.7738791168238588,-0.7738791168238588,-0.7738791168238588,-0.35843603120578427,-0.35843603120578427,-0.35843603120578427,-0.5656060476672613,-0.5656060476672613,-0.5656060476672613,-0.9723739351296046,-0.9723739351296046,-0.9723739351296046,-0.9294462847588996,-0.9294462847588996,-0.9294462847588996,0.0696548110602806,0.0696548110602806,0.0696548110602806,0.9578912489669587,0.9578912489669587,0.9578912489669587,0.33028061948286447,0.33028061948286447,0.33028061948286447
0.5849657961157291,0.5849657961157291,0.5849657961157291,-0.709069102927861,-0.709069102927861,-0.709069102927861,-0.4180908750759986,-0.4180908750759986,-0.4180908750759986,-0.13805867961884266,-0.13805867961884266,-0.13805867961884266,-0.9717416102857392,-0.9717416102857392,-0.9717416102857392,-0.6394626129088279,-0.6394626129088279,-0.6394626129088279,0.4829662754778927,0.4829662754778927,0.4829662754778927,0.8862730216915904,0.8862730216915904,0.8862730216915904,0.3175004277102418,0.3175004277102418,0.3175004277102418
-0.19734507493375397,-0.19734507493375397,-0.19734507493375397,0.8850347657554081,0.8850347657554081,0.8850347657554081,0.7141939134755366,0.7141939134755366,0.7141939134755366,-0.1504017586956865,-0.1504017586956865,-0.1504017586956865,-0.9704851523141877,-0.9704851523141877,-0.9704851523141877,-0.8784667537281245,-0.8784667537281245,-0.8784667537281245,0.19725755539029888,0.19725755539029888,0.19725755539029888,0.9181611013034772,0.9181611013034772,0.9181611013034772,-0.3219031363936685,-0.3219031363936685,-0.3219031363936685
0.6294636980876367,0.6294636980876367,0.6294636980876367,0.21051848837911447,0.21051848837911447,0.21051848837911447,-0.5025878491982333,-0.5025878491982333,-0.5025878491982333,-0.19316801535645534,-0.19316801535645534,-0.19316801535645534,-0.9693499215713101,-0.9693499215713101,-0.9693499215713101,-0.6523480987618984,-0.6523480987618984,-0.6523480987618984,0.49299934473262996,0.49299934473262996,0.49299934473262996,0.937868077767543,0.937868077767543,0.937868077767543,-0.013107556708499168,-0.013107556708499168,-0.013107556708499168
0.8373669317884584,0.8373669317884584,0.8373669317884584,-0.8770757267435024,-0.8770757267435024,-0.8770757267435024,-0.32691518975445355,-0.32691518975445355,-0.32691518975445355,-0.41124569688630186,-0.41124569688630186,-0.41124569688630186,-0.9683327926609951,-0.9683327926609951,-0.9683327926609951,-0.6244116704036763,-0.6244116704036763,-0.6244116704036763,0.5403535158637129,0.5403535158637129,0.5403535158637129,0.9131355639461249,0.9131355639461249,0.9131355639461249,-0.14357996469857937,-0.14357996469857937,-0.14357996469857937
0.4426311022571392,0.4426311022571392,0.4426311022571392,0.1777459907148906,0.1777459907148906,0.1777459907148906,-0.5317687210938418,-0.5317687210938418,-0.5317687210938418,-0.38882861941146496,-0.38882861941146496,-0.38882861941146496,-0.9678148075203404,-0.9678148075203404,-0.9678148075203404,-0.8654385463967882,-0.8654385463967882,-0.8654385463967882,0.14762942021090364,0.14762942021090364,0.14762942021090364,0.9618703369606514,0.9618703369606514,0.9618703369606514,0.0416960204371164,0.0416960204371164,0.0416960204371164
-0.7528849849431822,-0.7528849849431822,-0.7528849849431822,0.49409384186698846,0.49409384186698846,0.49409384186698846,-0.7888767086338236,-0.7888767086338236,-0.7888767086338236,0.13095684222282933,0.13095684222282933,0.13095684222282933,-0.9663242944610572,-0.9663242944610572,-0.9663242944610572,-0.8138797576291973,-0.8138797576291973,-0.8138797576291973,0.278828205046725,0.278828205046725,0.278828205046725,0.8994529897824193,0.8994529897824193,0.8994529897824193,0.7072487271415151,0.7072487271415151,0.7072487271415151
-0.6225517412935719,-0.6225517412935719,-0.6225517412935719,0.44094376745870334,0.44094376745870334,0.44094376745870334,-0.797433669302946,-0.797433669302946,-0.797433669302946,-0.507043073825718,-0.507043073825718,-0.507043073825718,-0.9623236560665881,-0.9623236560665881,-0.9623236560665881,-0.843699131198575,-0.843699131198575,-0.843699131198575,0.096921031595405,0.096921031595405,0.096921031595405,0.9328772079395258,0.9328772079395258,0.9328772079395258,-0.630372574129034,-0.630372574129034,-0.630372574129034
-0.12444407046224937,-0.12444407046224937,-0.12444407046224937,0.7959170317199746,0.7959170317199746,0.7959170317199746,0.7482293577345436,0.7482293577345436,0.7482293577345436,-0.2032329873426708,-0.2032329873426708,-0.2032329873426708,-0.9614528105266493,-0.9614528105266493,-0.9614528105266493,-0.8483334463031595,-0.8483334463031595,-0.8483334463031595,0.15239573827427821,0.15239573827427821,0.15239573827427821,0.9772816715399857,0.9772816715399857,0.9772816715399857,0.4548058161159112,0.4548058161159112,0.4548058161159112
0.5613087320112322,0.5613087320112322,0.5613087320112322,0.1839001697650171,0.1839001697650171,0.1839001697650171,-0.5425910136708563,-0.5425910136708563,-0.5425910136708563,-0.5893936661974666,-0.5893936661974666,-0.5893936661974666,-0.9612807018492908,-0.9612807018492908,-0.9612807018492908,-0.7601784441413284,-0.7601784441413284,-0.7601784441413284,0.3372454562721179,0.3372454562721179,0.3372454562721179,0.9701993968180449,0.9701993968180449,0.9701993968180449,0.2655965944044649,0.2655965944044649,0.2655965944044649
-0.00764427385220201,-0.00764427385220201,-0.00764427385220201,0.7868330937458685,0.7868330937458685,0.7868330937458685,0.78298980937392,0.78298980937392,0.78298980937392,-0.42393421676613796,-0.42393421676613796,-0.42393421676613796,-0.9596170916399132,-0.9596170916399132,-0.9596170916399132,-0.7801887005683404,-0.7801887005683404,-0.7801887005683404,0.267901597757372,0.267901597757372,0.267901597757372,0.9293610970554811,0.9293610970554811,0.9293610970554811,0.6558699759652931,0.6558699759652931,0.6558699759652931
-0.7204007400366512,-0.7204007400366512,-0.7204007400366512,0.5299424202053205,0.5299424202053205,0.5299424202053205,-0.7581868440980365,-0.7581868440980365,-0.7581868440980365,-0.457222515420316,-0.457222515420316,-0.457222515420316,-0.9579190416843063,-0.9579190416843063,-0.9579190416843063,-0.8961144013974703,-0.8961144013974703,-0.8961144013974703,0.02205413411092505,0.02205413411092505,0.02205413411092505,0.8970482093663825,0.8970482093663825,0.8970482093663825,0.5372723464702649,0.5372723464702649,0.5372723464702649
0.4300354196001128,0.4300354196001128,0.4300354196001128,-0.8793595358342557,-0.8793595358342557,-0.8793595358342557,-0.3078368000237006,-0.3078368000237006,-0.3078368000237006,-0.020184263585695694,-0.020184263585695694,-0.020184263585695694,-0.9571649662403506,-0.9571649662403506,-0.9571649662403506,-0.9134639307750061,-0.9134639307750061,-0.9134639307750061,0.14864739244844016,0.14864739244844016,0.14864739244844016,0.9115686566707855,0.9115686566707855,0.9115686566707855,0.5904738982544353,0.5904738982544353,0.5904738982544353
-0.6535142121334272,-0.6535142121334272,-0.6535142121334272,0.4972723543374806,0.4972723543374806,0.4972723543374806,-0.7532421436708676,-0.7532421436708676,-0.7532421436708676,-0.3586890511841707,-0.3586890511841707,-0.3586890511841707,-0.9554140398798299,-0.9554140398798299,-0.9554140398798299,-0.7940048848860567,-0.7940048848860567,-0.7940048848860567,0.3123975782532389,0.3123975782532389,0.3123975782532389,0.9600505597129927,0.9600505597129927,0.9600505597129927,-0.038854636237600104,-0.038854636237600104,-0.038854636237600104
0.7423239208294938,0.7423239208294938,0.7423239208294938,-0.8173041469580052,-0.8173041469580052,-0.8173041469580052,-0.36375894355814,-0.36375894355814,-0.36375894355814,-0.2992676935651787,-0.2992676935651787,-0.2992676935651787,-0.9548191890650616,-0.9548191890650616,-0.9548191890650616,-0.5589098761603852,-0.5589098761603852,-0.5589098761603852,0.487532398677164,0.487532398677164,0.487532398677164,0.959230149590633,0.959230149590633,0.959230149590633,0.24931561597148932,0.24931561597148932,0.24931561597148932
-0.49381547398190695,-0.49381547398190695,-0.49381547398190695,0.851311901829702,0.851311901829702,0.851311901829702,0.8671874222586329,0.8671874222586329,0.8671874222586329,-0.6348151804612179,-0.6348151804612179,-0.6348151804612179,-0.952489406501666,-0.952489406501666,-0.952489406501666,-0.7883531145586145,-0.7883531145586145,-0.7883531145586145,0.30925455278941216,0.30925455278941216,0.30925455278941216,0.9925053340287859,0.9925053340287859,0.9925053340287859,-0.02913093016691981,-0.02913093016691981,-0.02913093016691981
-0.2033770325622477,-0.2033770325622477,-0.2033770325622477,0.7838941570308031,0.7838941570308031,0.7838941570308031,0.851152725510087,0.851152725510087,0.851152725510087,-0.26434124351261956,-0.26434124351261956,-0.26434124351261956,-0.9523276349395122,-0.9523276349395122,-0.9523276349395122,-0.8648883707356478,-0.8648883707356478,-0.8648883707356478,0.13121149725207015,0.13121149725207015,0.13121149725207015,0.9833008856828018,0.9833008856828018,0.9833008856828018,-0.2904268244264935,-0.2904268244264935,-0.2904268244264935
0.10701448529962665,0.10701448529962665,0.10701448529962665,0.691147098768969,0.691147098768969,0.691147098768969,0.7511334062422736,0.7511334062422736,0.7511334062422736,-0.46059587296889215,-0.46059587296889215,-0.46059587296889215,-0.9514075405730607,-0.9514075405730607,-0.9514075405730607,-0.7835958749763494,-0.7835958749763494,-0.7835958749763494,0.28485258933632807,0.28485258933632807,0.28485258933632807,0.9710011266067686,0.9710011266067686,0.9710011266067686,0.19462318117962574,0.19462318117962574,0.19462318117962574
0.044401790962801835,0.044401790962801835,0.044401790962801835,0.80224186728107,0.80224186728107,0.80224186728107,0.9485780907104011,0.9485780907104011,0.9485780907104011,-0.1576510615861817,-0.1576510615861817,-0.1576510615861817,-0.9504065556579788,-0.9504065556579788,-0.9504065556579788,-0.7645991039894062,-0.7645991039894062,-0.7645991039894062,0.4019579990030899,0.4019579990030899,0.4019579990030899,0.9897205478239226,0.9897205478239226,0.9897205478239226,-0.2661223075006349,-0.2661223075006349,-0.2661223075006349
-0.5083562331073455,-0.5083562331073455,-0.5083562331073455,0.4532711566212384,0.4532711566212384,0.4532711566212384,-0.8591359554708742,-0.8591359554708742,-0.8591359554708742,-0.2935844468338644,-0.2935844468338644,-0.2935844468338644,-0.9444277343463905,-0.9444277343463905,-0.9444277343463905,-0.9424189119528219,-0.9424189119528219,-0.9424189119528219,-0.02049852381820605,-0.02049852381820605,-0.02049852381820605,0.8895245672651237,0.8895245672651237,0.8895245672651237,0.014560138725778105,0.014560138725778105,0.014560138725778105
-0.2018826225175463,-0.2018826225175463,-0.2018826225175463,0.9074963276208636,0.9074963276208636,0.9074963276208636,0.9056849349190141,0.9056849349190141,0.9056849349190141,0.02813403333729525,0.02813403333729525,0.02813403333729525,-0.9437824205681796,-0.9437824205681796,-0.9437824205681796,-0.8285841307866267,-0.8285841307866267,-0.8285841307866267,0.10810069532138744,0.10810069532138744,0.10810069532138744,0.9181442114510028,0.9181442114510028,0.9181442114510028,-0.18805814223512973,-0.18805814223512973,-0.18805814223512973
-0.0999587179614374,-0.0999587179614374,-0.0999587179614374,0.7602036572359734,0.7602036572359734,0.7602036572359734,0.8961024544096032,0.8961024544096032,0.8961024544096032,-0.20095407797621734,-0.20095407797621734,-0.20095407797621734,-0.9434295283852068,-0.9434295283852068,-0.9434295283852068,-0.7519498006123356,-0.7519498006123356,-0.7519498006123356,0.2325220194909492,0.2325220194909492,0.2325220194909492,0.9930973243115206,0.9930973243115206,0.9930973243115206,0.8384939689335533,0.8384939689335533,0.8384939689335533
0.4986815340922388,0.4986815340922388,0.4986815340922388,-0.8373367720007205,-0.8373367720007205,-0.8373367720007205,-0.38459807517564293,-0.38459807517564293,-0.38459807517564293,-0.23116007051722243,-0.23116007051722243,-0.23116007051722243,-0.9433659949092827,-0.9433659949092827,-0.9433659949092827,-0.6470848628465684,-0.6470848628465684,-0.6470848628465684,0.3765377486539456,0.3765377486539456,0.3765377486539456,0.9368531059102727,0.9368531059102727,0.9368531059102727,0.44833919371736397,0.44833919371736397,0.44833919371736397
0.49906366800978974,0.49906366800978974,0.49906366800978974,0.2761008320777223,0.2761008320777223,0.2761008320777223,-0.5023902034746301,-0.5023902034746301,-0.5023902034746301,-0.1620603646681964,-0.1620603646681964,-0.1620603646681964,-0.9424189119528219,-0.9424189119528219,-0.9424189119528219,-0.5537079191979541,-0.5537079191979541,-0.5537079191979541,0.5522695345674309,0.5522695345674309,0.5522695345674309,0.9097224322152915,0.9097224322152915,0.9097224322152915,0.28446424710164675,0.28446424710164675,0.28446424710164675
-0.030156396434892763,-0.030156396434892763,-0.030156396434892763,0.7941904682045562,0.7941904682045562,0.7941904682045562,0.8455412107596987,0.8455412107596987,0.8455412107596987,-0.22447087948634692,-0.22447087948634692,-0.22447087948634692,-0.9423014924101217,-0.9423014924101217,-0.9423014924101217,-0.8284540073033281,-0.8284540073033281,-0.8284540073033281,0.22205568028146216,0.22205568028146216,0.22205568028146216,0.895501960429608,0.895501960429608,0.895501960429608,0.053774426493084615,0.053774426493084615,0.053774426493084615
0.6821483131272916,0.6821483131272916,0.6821483131272916,0.14575470580996486,0.14575470580996486,0.14575470580996486,-0.47960321085820745,-0.47960321085820745,-0.47960321085820745,-0.43539360600534804,-0.43539360600534804,-0.43539360600534804,-0.9417413663353295,-0.9417413663353295,-0.9417413663353295,-0.91817704718038,-0.91817704718038,-0.91817704718038,0.03253037605853004,0.03253037605853004,0.03253037605853004,0.9263511954552188,0.9263511954552188,0.9263511954552188,-0.1780136006789832,-0.1780136006789832,-0.1780136006789832
-0.9387786110119067,-0.9387786110119067,-0.9387786110119067,0.3073246695118308,0.3073246695118308,0.3073246695118308,-0.9163276581581667,-0.9163276581581667,-0.9163276581581667,-0.5274431853953541,-0.5274431853953541,-0.5274431853953541,-0.9416315356781692,-0.9416315356781692,-0.9416315356781692,-0.8402272473181394,-0.8402272473181394,-0.8402272473181394,0.005004197788381237,0.005004197788381237,0.005004197788381237,0.9274183985085109,0.9274183985085109,0.9274183985085109,-0.13401085684913927,-0.13401085684913927,-0.13401085684913927
-0.19851109452047955,-0.19851109452047955,-0.19851109452047955,0.7464501519944724,0.7464501519944724,0.7464501519944724,0.8170426069258128,0.8170426069258128,0.8170426069258128,-0.23462355469679042,-0.23462355469679042,-0.23462355469679042,-0.9415063492612694,-0.9415063492612694,-0.9415063492612694,-0.7397146387063603,-0.7397146387063603,-0.7397146387063603,0.3088468390397421,0.3088468390397421,0.3088468390397421,0.9620363421102149,0.9620363421102149,0.9620363421102149,-0.2285133880755521,-0.2285133880755521,-0.2285133880755521
