Attr 4,Attr 5,Attr 6,Attr 7,Attr 8,Attr 9,Attr 10,Attr 11,Attr 12
1.118462796,4.629595256,2.078837757,-0.480756395,-0.79509417,-0.799104017,0.055213467999999995,0.9341247359999999,-87.55956371
1.058713872,-2.237259213,3.585582584,-0.458445915,-0.79466891,-0.43279519200000005,0.619961808,0.9518297990000001,159.6363239
-2.606788995,5.6152658870000005,1.239158328,-0.584299999,-0.794449031,-0.50926345,0.604586808,0.868422832,-431.38003080000004
1.036261437,-1.217239769,2.608098674,-0.11457654699999999,-0.7942577120000001,-0.47192699299999996,0.5513570879999999,0.88570813,-208.4239861
0.830377971,-1.3757399730000002,3.4476257610000003,-0.668801164,-0.794254737,-0.3629653,0.611853021,0.882831117,-0.20248135
0.7055668429999999,-1.736204391,3.326372159,-1.099014025,-0.7941360709999999,-0.50353961,0.547205187,0.91564158,-40.20516633
-1.570122344,5.524235117999999,0.5026625,-0.9552813259999999,-0.793846605,-0.764650493,0.195483427,0.9818794740000001,910.0621874
-1.3821044169999999,7.483637177,9.153252546000001,-1.713186268,-0.7931522990000001,-0.750003697,0.185187409,0.8920843190000001,-38.02606107
-1.820974886,7.583867733,9.701284215,-0.9409967640000001,-0.7909579870000001,-0.54768351,0.45051902299999996,0.968199197,45.94074388
0.5904252729999999,3.990735665,2.011111802,-0.9216229909999999,-0.79093403,-0.63076687,0.474310425,0.9841416209999999,-389.152105
-0.716599262,7.816122166,9.030014707000001,-1.119656088,-0.790801764,-0.5535562470000001,0.5123366979999999,0.973096032,311.60779180000003
0.429199475,-1.221105032,2.810533167,-1.334089506,-0.788203777,-0.800103186,0.039328487,0.8753760079999999,22.37715258
-2.677637143,5.9566290639999995,0.9875643679999999,-0.090822939,-0.7872234840000001,-0.419734589,0.643831177,0.9100336590000001,-409.7378608
-1.24275638,7.09757955,9.128809956,-0.8124870240000001,-0.7841850709999999,-0.410390624,0.703741669,0.8844101000000001,-1232.534225
0.928948132,-0.965085807,2.97645857,-0.606461725,-0.78132267,-0.413792995,0.692349717,0.9245806209999999,-787.6468292999999
-2.618999166,5.342282343,0.37513574899999996,-0.09846871199999999,-0.7796704190000001,-0.427310766,0.068373935,0.944100408,377.771683
-1.906883624,5.4904492110000005,-0.21780939100000002,-2.252674952,-0.7789615790000001,-0.796622645,-0.149034089,0.7925863940000001,-322.879025
-2.102789688,6.263421021,0.37641462,-0.23313419800000001,-0.7780116420000001,-0.314161678,0.723575298,0.8999734429999999,21.539938199999998
0.964997187,4.4751200760000005,2.08187441,-1.444261569,-0.777694459,-0.482424242,0.531254893,0.893361072,331.33910289999994
-1.209155454,8.396069382,9.336628748999999,-1.124745619,-0.777539325,-0.7941360709999999,-0.012308011,0.884794118,-20.13553471
0.942686672,-1.789122025,2.9448890039999998,-1.553269174,-0.775886388,-0.88508774,-0.117595831,0.824184127,-169.4784476
-0.849551918,7.775953555,9.311656892,-1.9813754540000001,-0.7737589690000001,-0.79093403,-0.078535252,0.808821198,-650.7089857000001
0.721295268,4.1448786019999995,2.00211529,-0.9677187209999999,-0.773372724,-0.472505599,0.581759336,0.860887304,842.2175557
0.90224861,3.9807279319999997,1.4766536419999998,-1.281798379,-0.7716228159999999,-0.835432761,-0.14957999,0.8062551729999999,-29.79737129
-1.974623981,5.612450223,0.5089054679999999,0.347965839,-0.77109539,-0.47944640299999997,0.531840031,0.954309402,-295.2275933
0.226188315,-1.440917777,2.956769954,-0.317910455,-0.770752329,-0.49620980200000003,0.537394543,0.899119824,482.06654569999995
0.770646422,-2.1798733340000003,2.8910285989999998,0.22079781199999998,-0.7678417670000001,-0.8392687609999999,-0.062577726,0.820779657,-370.2649854
0.704198797,4.57034056,1.870979606,-1.266203233,-0.7677740209999999,-0.866051947,0.035150892,0.893616217,273.72261460000004
-1.508918258,8.037386198,9.794527595,-0.602197447,-0.765714573,-0.297647169,0.6612303820000001,0.86765963,-308.6623153
-2.835766322,6.040102434,1.012916921,-0.589613148,-0.765195273,-0.40394622700000005,0.678547552,0.858170013,-44.93902094
-2.49187512,5.668408202999999,0.308432727,-0.890087825,-0.7650246740000001,-0.8314948059999999,-0.165759226,0.7706097129999999,287.1595249
0.609687447,-1.8843337740000001,2.855472705,-0.720726759,-0.764650493,-0.39017677,0.643471541,0.831841853,-316.169894
1.0879083840000001,4.439348978,2.8636849460000002,-1.72868795,-0.764465994,-0.33895722100000003,0.7524084329999999,0.7828679909999999,-5.503965764
1.571570956,5.062142998000001,2.52677935,-1.13904508,-0.7630932570000001,-0.30649685,0.6918566890000001,0.878488508,-268.1846293
0.778942125,4.086642737,2.22168754,-0.75190522,-0.762799515,-0.883993342,-0.062665511,0.8552679059999999,-756.9969675
0.7774721459999999,-1.668915506,2.160937504,-1.82266543,-0.761292525,-0.8758627840000001,-0.059661875999999996,0.8511727259999999,512.8102455
0.946700212,4.040366141,1.849573935,-0.877198733,-0.756934313,-0.835517132,-0.018415009,0.821502025,283.8708117
1.2230246999999999,4.307238487,2.266069205,-0.276919841,-0.7554488979999999,-0.832145997,-0.015338507,0.931062222,396.8031704
0.72873773,-1.485018401,3.009103591,-0.324337107,-0.753283838,-0.8628344309999999,-0.03690882,0.851777366,54.40586302
-2.4445287330000003,6.161114714,0.578852474,-1.409396134,-0.7522587070000001,-0.7942577120000001,-0.007947599,0.929875585,484.5354046
-2.474816262,5.411072002999999,0.37429606,1.010227588,-0.752166514,-0.27625601899999996,0.748406433,0.811616875,305.1545691
0.5201915579999999,5.005781788999999,2.0020721530000003,-2.066129494,-0.7502750570000001,-0.8637944790000001,-0.099867841,0.8613040829999999,-602.0796373
-1.6950355959999999,7.82134132,9.369736796,-1.102369323,-0.750003697,-0.311806115,0.715451458,0.8898032109999999,204.0769304
0.08690881800000001,4.553879908,1.414444459,-0.358389387,-0.749569405,-0.416926432,0.687864787,0.8509991140000001,-493.2450742
0.7004501670000001,4.121574326,2.062259185,-1.146065235,-0.7491182470000001,-0.850079206,-0.008189680999999999,0.905857793,-618.730012
0.44891173100000004,4.155505726,1.677021203,-1.711833104,-0.7483473490000001,-0.882581079,-0.090668284,0.844831404,-97.51509871
-0.701289782,7.1733224,9.334712994,-0.312156914,-0.7472927779999999,-0.8154072090000001,-0.011884334,0.8914591340000001,32.52344033
0.329680403,4.187052382,1.7506706369999998,-0.26344154399999997,-0.7459570170000001,-0.770752329,-0.00137359,0.884805465,-177.56353959999998
1.175746189,4.72297619,2.16897939,-0.24805193399999997,-0.7451951659999999,-0.374902933,0.661046351,0.827356306,343.7313258
-1.2368075729999999,8.37250882,8.977280869,-1.2441668240000001,-0.743116854,-0.8283176609999999,-0.202141887,0.801832173,-51.91304577
-1.289540875,7.4149038560000005,9.371914792,-0.19962192199999998,-0.742533364,-0.8109593190000001,-0.068630649,0.81707623,357.91233789999995
1.338687942,3.9592970530000002,2.819293503,-0.990393835,-0.742096339,-0.84788017,-0.171994724,0.830915628,-571.7228887
1.319439648,4.760228074,2.641899008,0.326920681,-0.741974356,-0.402369615,0.6363985129999999,0.9119082040000001,827.1005018
-1.500115946,7.574146135,9.30466082,-0.446495811,-0.7419181229999999,-0.38912126700000005,0.583113263,0.9318862059999999,177.59487080000002
-2.446422205,6.1192148689999994,0.202719357,-1.665150105,-0.739655683,-0.472955855,0.639826048,0.863388945,632.6700571
1.275145412,3.828209345,2.364568712,-2.287793106,-0.736496767,-0.854607852,-0.171370364,0.80445266,224.8871261
1.229658124,-1.725344947,2.887960268,0.382138425,-0.734763802,-0.878985995,-0.109863314,0.816020821,-500.49416619999994
1.468386351,4.784739267,1.900336794,-0.657574447,-0.7309284140000001,-0.34887486700000003,0.660124945,0.901912299,535.9173442
-1.6415030480000001,7.476131227000001,9.594075906,-0.042295238,-0.7308055929999999,-0.278580896,0.770711708,0.857948198,-523.1237142
-2.52301883,5.714062847,0.792693561,-0.611286845,-0.728037358,-0.823979041,-0.138741534,0.8234106390000001,-200.27613359999998
-1.42044054,8.295211769,9.392260952,-1.693723831,-0.7269671879999999,-0.8361242790000001,-0.099339395,0.834968575,-282.8955724
0.7023460420000001,3.9554684680000003,1.823727656,-1.793947345,-0.72573268,-0.8829644879999999,-0.16230311,0.814208904,450.40713439999996
0.7136846090000001,3.169965525,2.90198393,-0.841600201,-0.723662398,-0.331357273,0.714290868,0.852189787,-795.7544457
-2.4020245769999997,5.478209088,0.20964784600000003,-1.05421922,-0.721837675,-0.82967988,-0.16801245399999998,0.851963824,-180.4639715
0.887186765,-2.202196024,2.872895868,-0.421797319,-0.720173721,-0.368753094,0.713351895,0.838218887,592.794538
0.47945383700000005,-1.9608464369999998,3.364804388,-0.703333793,-0.7196159129999999,-0.328558754,0.739704107,0.84790137,-414.4894582
-1.2372518940000001,8.728266571,9.23126333,-0.70246997,-0.717461311,-0.8792098909999999,-0.215233759,0.8039895290000001,-368.867815
-2.496691219,5.3957307729999995,0.206953224,0.12996335,-0.717049245,-0.237845993,0.7764236090000001,0.8375020479999999,-426.6714028
0.737144538,-1.653566131,3.1566448539999996,-1.589799454,-0.7164275920000001,-0.368811664,0.690344671,0.846018706,241.3971937
-2.124566646,5.99821876,0.41026559799999995,-0.368812717,-0.7154118490000001,-0.299614266,0.689768383,0.8001685140000001,815.4614755
1.028448698,-1.394889967,3.8082599939999997,-1.77920773,-0.7143938790000001,-0.837513478,-0.20608211699999998,0.793718719,112.9926663
0.619329612,-1.428197604,3.5282652860000003,-0.169049776,-0.7125896909999999,-0.867575522,-0.169337832,0.787281008,186.0891347
0.760488225,4.193519114,1.771376335,-0.95991614,-0.7101369190000001,-0.837272977,-0.07480221299999999,0.812017669,194.0246918
-2.3364697309999998,5.904249981,-0.299574946,-1.101957585,-0.71003236,-0.367594796,0.696260843,0.860763733,746.6728402000001
-2.279347815,5.272113929,1.049666388,-1.6246827369999999,-0.7098053129999999,-0.846859018,-0.250282748,0.772425482,225.65554980000002
0.994930946,-1.370758036,3.5532945380000003,-0.791564918,-0.7078090490000001,-0.8027505070000001,-0.127904203,0.849397738,-136.22429069999998
-1.2406869329999999,7.802646354,8.890391971,-0.995442941,-0.705885925,-0.232438482,0.7365349040000001,0.8440228759999999,-347.175554
1.1869038570000001,-1.517059163,3.205875753,-1.313950114,-0.70514851,-0.845914208,-0.171931245,0.841057116,-10.23379807
-2.2061160380000002,5.757115209,1.074418083,-0.85227319,-0.698289743,-0.21929931,0.800683424,0.7782322979999999,886.895778
1.313698158,-1.4610464890000001,3.271957278,-0.491566898,-0.6943785640000001,-0.272796942,0.763078239,0.81285041,-496.6661766
-1.935040499,6.485073357999999,1.0949568029999999,-1.477020693,-0.692955148,-0.171994724,0.830915628,0.768835672,-368.0562808
0.7514432240000001,-1.151666997,3.03657553,-1.060077676,-0.692858365,-0.27473128,0.7484471220000001,0.802473474,297.6643572
1.157782844,3.571891163,2.07006981,-0.158443901,-0.691467462,-0.888120317,-0.289039397,0.6763748270000001,-318.2445331
0.80654303,4.648825732,0.9930198840000001,-1.435887456,-0.689813213,-0.8561781009999999,-0.18873367800000002,0.7938219320000001,-216.8264751
-2.2099652030000003,6.1279387089999995,1.3826441,-0.32128548,-0.688464883,-0.250282748,0.772425482,0.8325018279999999,-446.5904238
0.690103578,-1.8283858,2.9729581919999997,-0.70566364,-0.68662185,-0.831280975,-0.193166742,0.8138373040000001,305.6623052
1.152026759,4.3704567260000005,2.3092800959999997,-1.1748542370000001,-0.686605988,-0.8609386490000001,-0.237845993,0.7764236090000001,238.99140609999998
-2.56166635,6.064344329,0.38196710799999994,-0.658052393,-0.685248918,-0.171370364,0.80445266,0.802270006,-279.755374
0.028435316000000002,4.649408248,1.159425898,-0.09231281300000001,-0.684438636,-0.8854634509999999,-0.299614266,0.689768383,575.2898491000001
0.516605679,-0.883495151,2.6932507610000003,-1.341801121,-0.682292537,-0.8779498729999999,-0.232438482,0.7365349040000001,-329.4432614
0.502717822,3.240118432,2.297795331,-0.45941820299999997,-0.681395564,-0.8363833420000001,-0.33773390799999997,0.74878414,-760.9645542999999
-1.9623957019999998,5.39623227,0.140739753,-0.585241685,-0.677524922,-0.153849866,0.764524013,0.8018750020000001,368.4532519
-2.382604644,6.016668758,0.667060723,-0.722737726,-0.6754900709999999,-0.8821362909999999,-0.33895722100000003,0.7524084329999999,-247.2540798
0.773912623,-1.5383155609999999,2.787990155,-0.68176341,-0.6748586320000001,-0.809992313,-0.19092503800000002,0.8381999809999999,-371.8772867
-2.429202326,5.523030573,-0.09625444699999999,-0.990415967,-0.6730766229999999,-0.289039397,0.6763748270000001,0.863074404,198.3745381
-1.010135652,8.301120722,9.180337607,-0.676005915,-0.671469828,-0.202141887,0.801832173,0.821439535,4.204937013
0.669989201,4.526102113,2.0594072469999998,0.029995262,-0.670534204,-0.171931245,0.841057116,0.7253022179999999,905.4315391000001
-2.8870820310000003,5.053029337,0.69621003,-0.361249211,-0.6704878710000001,-0.33773390799999997,0.74878414,0.788469506,93.17651306
0.737343651,4.208618636000001,1.485643158,-0.7927015629999999,-0.669280627,-0.169337832,0.787281008,0.7864358920000001,-739.5989475
1.156850776,-1.98250729,2.432121708,-1.164400369,-0.668831206,-0.815581588,-0.17063403600000002,0.815454056,-491.9833779
0.5298033839999999,-0.469729725,3.133931472,-0.1882483,-0.6675959810000001,-0.193166742,0.8138373040000001,0.764110593,-535.2422882000001
0.18882020300000002,4.039764798999999,2.125595103,-0.023364552,-0.667009416,-0.804968508,-0.187790448,0.794904822,-676.4705708
-2.006236188,6.053009508,0.138659211,-0.887567311,-0.66636163,-0.18873367800000002,0.7938219320000001,0.762935027,30.92296959
-1.6712452340000001,7.613066002999999,9.283950563,-1.36133023,-0.665458057,-0.17063403600000002,0.815454056,0.75697807,-379.43143230000004
-1.0866973659999999,8.610145001,8.692492997999999,-1.734602185,-0.661286965,-0.8215412459999999,-0.153849866,0.764524013,-786.1031244
-2.191063256,5.315956606,0.540688737,0.22454274,-0.659323605,-0.20384891100000002,0.722816857,0.8497086770000001,-938.6669916000001
